Year,Link,Publisher
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086118441&doi=10.1016%2fj.envres.2020.109754&partnerID=40&md5=78a26a050950388fcd43f29cf8d4c598","Academic Press Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085169647&doi=10.1016%2fj.jaerosci.2020.105585&partnerID=40&md5=ac96ce9eda0aec815d3db053c5f2c8da","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086111552&doi=10.1016%2fj.phrs.2020.104946&partnerID=40&md5=84f8777810a4ac1cfe24a0e35bc3ae03","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085700310&doi=10.1016%2fj.phrs.2020.104965&partnerID=40&md5=e399b5590021306bf36b9cb0ec909aed","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085303022&doi=10.1016%2fj.dsx.2020.05.037&partnerID=40&md5=4120c88009aaa3ddcf90bf42c51771c2","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084929926&doi=10.1016%2fj.cnsns.2020.105303&partnerID=40&md5=d9c8a3b4cd3cdef7370ada2db92e93c5","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084684792&doi=10.1016%2fj.carpath.2020.107233&partnerID=40&md5=3782ab81b2094af952e46d120b623f18","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085730824&doi=10.1016%2fj.chaos.2020.109945&partnerID=40&md5=501b716eea23da53cd42d20e6fcfb3f8","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086125582&doi=10.1016%2fj.lfs.2020.117900&partnerID=40&md5=044df1810f17007d20839868db0fd6f9","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085186168&doi=10.1016%2fj.psep.2020.05.029&partnerID=40&md5=6e99a9e86e5523f5014ad386b283cfa0","Institution of Chemical Engineers"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084486055&doi=10.1016%2fj.mehy.2020.109812&partnerID=40&md5=3e78fd629044b5fa30ce88f85577208d","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083821017&doi=10.1016%2fj.clinimag.2020.04.010&partnerID=40&md5=910ede12f901cb3ce8424c5cd7fb06a3","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084232181&doi=10.1016%2fj.envpol.2020.114732&partnerID=40&md5=de9b23472c82ae1c7e847e620d86bd37","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084090230&doi=10.1016%2fj.mehy.2020.109769&partnerID=40&md5=ee49d9633563f371859decb8c9863c76","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083553872&doi=10.3343alm%2f2020.40.5.351&partnerID=40&md5=e2b7c8ac0df6010f59f7a9644270e795","Seoul National University, Institute for Cognitive Science"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085934165&doi=10.1016%2fj.jri.2020.103154&partnerID=40&md5=be5cb125dad8989eb2c71be80d1349e2","Elsevier Ireland Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085743148&doi=10.1016%2fj.amjoto.2020.102570&partnerID=40&md5=19213ad2488b11d9770819c2a8554b28","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085744765&doi=10.1016%2fj.amjoto.2020.102578&partnerID=40&md5=a2b44745c5ef6d1ef5cc55cdd72604d3","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085888187&doi=10.1016%2fj.amjoto.2020.102548&partnerID=40&md5=3e7750c3cd791c948b2b001531a2137f","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085578518&doi=10.1016%2fj.thromres.2020.05.049&partnerID=40&md5=249fb10381c2bbfb6c717616a4fc7fbc","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084483662&doi=10.1016%2fj.mehy.2020.109829&partnerID=40&md5=519f32f22198a088ae35b6bda1431c37","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083811950&doi=10.3343alm%2f2020.40.5.349&partnerID=40&md5=715167e57ad1bf9024985b7418a9d8a0","Seoul National University, Institute for Cognitive Science"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086051599&doi=10.1212%2fNXI.0000000000000787&partnerID=40&md5=bed452557509f2b77c667a49eab245c4","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084834959&doi=10.1016%2fj.ssci.2020.104830&partnerID=40&md5=c731a71ac437dde2d7aa528c9254ca2a","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085262366&doi=10.1016%2fj.clinimag.2020.04.042&partnerID=40&md5=57f78e599aa5832c075c79832946b59d","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008866&doi=10.1016%2fj.chaos.2020.109953&partnerID=40&md5=d864abd71a375b86c1927632307fda40","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085369961&doi=10.1016%2fj.oraloncology.2020.104821&partnerID=40&md5=d6f1bc9deab1d3da27ee6ddf540a3dcd","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086133647&doi=10.1016%2fj.thromres.2020.06.015&partnerID=40&md5=7da9acb1dab6da4e99bc8b896dad0589","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085599238&doi=10.1016%2fj.phrs.2020.104951&partnerID=40&md5=18f02714d113e9d4ff7aa0a5223b1447","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085067426&doi=10.1016%2fj.mehy.2020.109754&partnerID=40&md5=2b647ef292dfcee13adeb888d3caa7af","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086132781&doi=10.1016%2fj.virusres.2020.198043&partnerID=40&md5=7b53f24dc253b6fca225a8e50145e495","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084519303&doi=10.1016%2fj.scitotenv.2020.139298&partnerID=40&md5=d88bbf0564b4cc7fb09c0afaa71f4e8f","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084335133&doi=10.1016%2fj.scitotenv.2020.139297&partnerID=40&md5=dd0805dec7d6de89bec5a24b03559257","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085192041&doi=10.1016%2fj.gene.2020.144792&partnerID=40&md5=baa11dadf6128141fb9870b2be8ce8cb","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617113&doi=10.1016%2fj.scitotenv.2020.139178&partnerID=40&md5=28880876f0c66d4afdf485df76776b52","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084308852&doi=10.1016%2fj.scitotenv.2020.139211&partnerID=40&md5=61c9e1e3b93e9fcf576bbb55db836ca1","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085044020&doi=10.1016%2fj.lfs.2020.117831&partnerID=40&md5=366844eb4eb54a6d9af47493816794eb","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084824306&doi=10.1016%2fj.watres.2020.115942&partnerID=40&md5=efc3c5cad28bc48080af55ddf1d99d13","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085353778&doi=10.1016%2fj.lfs.2020.117842&partnerID=40&md5=94cf4481d41e5871fd56afb3a5f8e906","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084087791&doi=10.1016%2fj.scitotenv.2020.138996&partnerID=40&md5=013db75de45945d33dcfe9a2803d6486","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084043552&doi=10.1016%2fj.scitotenv.2020.138875&partnerID=40&md5=1a7910f94badadcb1aef016f2f28b3d4","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085740631&doi=10.1016%2fj.jneuroim.2020.577282&partnerID=40&md5=fca65d9a598102c96b18c17c1928374e","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084064788&doi=10.1016%2fj.scitotenv.2020.139087&partnerID=40&md5=c5e4a39ae942cf5e962870bbd597beed","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085330881&doi=10.1016%2fj.lfs.2020.117839&partnerID=40&md5=7abd10badca7478f188b18e0c388f894","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085368994&doi=10.1016%2fj.lfs.2020.117836&partnerID=40&md5=18148a7443b999bd7232e77f3c356599","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084190037&doi=10.1016%2fj.scitotenv.2020.139179&partnerID=40&md5=485addb2b404480f511a4c8dd7b7fc0e","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083712501&doi=10.1016%2fj.scitotenv.2020.138997&partnerID=40&md5=268f091cfd7f81aae3bca2608f05738f","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083815964&doi=10.1016%2fj.scitotenv.2020.139021&partnerID=40&md5=25a84d75535c4433ec5883a8c3601599","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083724094&doi=10.1016%2fj.scitotenv.2020.138919&partnerID=40&md5=331ef017108b5e6a145c726666deebee","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084059780&doi=10.1016%2fj.scitotenv.2020.138474&partnerID=40&md5=c1b1f2bbe0db8043e9eb5f8de98aebde","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083816764&doi=10.1016%2fj.scitotenv.2020.138705&partnerID=40&md5=43fb689a1b86b8329628c301900105a2","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084268994&doi=10.1016%2fj.jep.2020.112932&partnerID=40&md5=12d646011aa7af64ceb94fa565f7a8bd","Elsevier Ireland Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083693130&doi=10.1016%2fj.cca.2020.04.023&partnerID=40&md5=102732e0d232d8a46230bfe4919fc8dd","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083723159&doi=10.1016%2fj.scitotenv.2020.138764&partnerID=40&md5=6b82af5462ae590cb96fe37b4b0e2d84","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086117481&doi=10.1016%2fj.wneu.2020.05.193&partnerID=40&md5=3e7d2fa743722dc86d414ec0e2850167","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085168156&doi=10.1016%2fj.phrs.2020.104929&partnerID=40&md5=4e3ea7d9e9c8e1a19cb2d73516c374e8","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084530980&doi=10.1016%2fj.phrs.2020.104904&partnerID=40&md5=95e341dd9178d8573dbd5bef33812e8b","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085767646&doi=10.1016%2fj.jcv.2020.104474&partnerID=40&md5=e534c3cdbc275365af1dfeb680725c57","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085756109&doi=10.1016%2fj.jcv.2020.104480&partnerID=40&md5=19d2b1a68c9e28782039360febd7cd52","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085565464&doi=10.1016%2fj.compbiolchem.2020.107292&partnerID=40&md5=81b1ad290770713a7e03280d8665f5f6","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085761311&doi=10.1016%2fj.jcv.2020.104473&partnerID=40&md5=80afac059cfaa5f96405883bee27152d","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085924980&doi=10.1016%2fj.jcv.2020.104476&partnerID=40&md5=ac8d3e3756852ec338e674ffe32e6d4a","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085561197&doi=10.1016%2fj.jcv.2020.104468&partnerID=40&md5=ae7aea50d4a74215ccda78c2b2b6844b","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086324924&doi=10.1016%2fj.jcv.2020.104502&partnerID=40&md5=0f2bf6ac2ece110a18180441bed40f7e","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084830785&doi=10.1016%2fj.virol.2020.05.002&partnerID=40&md5=e3fb7e39af1b4b9ff7298519e8133043","Academic Press Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085655703&doi=10.1016%2fj.jcv.2020.104472&partnerID=40&md5=a6781eee0cd79f4b28e43e0401b0fea6","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084639630&doi=10.1016%2fj.rmed.2020.106026&partnerID=40&md5=80b9232e718023909e8260939750e8d9","W.B. Saunders Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084838280&doi=10.1016%2fj.phrs.2020.104850&partnerID=40&md5=4e5200e7648f1dd15dfee8c87b848b6b","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083769722&doi=10.1016%2fj.micpath.2020.104228&partnerID=40&md5=61beb9392bae690729a0b23ee5e0cc71","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085090137&doi=10.1016%2fj.virusres.2020.198021&partnerID=40&md5=c33abd1739859a09bc3ff410a10f3034","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084477154&doi=10.1016%2fj.envint.2020.105794&partnerID=40&md5=3bc9f1ed47dc7d599cbc02f202de4a0c","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085078510&doi=10.1016%2fj.ijoa.2020.04.006&partnerID=40&md5=53e67921bfd32ca2175f6c609b91a631","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083803590&doi=10.1016%2fj.cca.2020.04.020&partnerID=40&md5=e244d5cfe2c7f07e41a5c4f4374f38bf","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085583174&doi=10.1016%2fj.jcv.2020.104455&partnerID=40&md5=166d1d579123ce33f7b364c3cf650968","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085303693&doi=10.1016%2fj.ijporl.2020.110092&partnerID=40&md5=b18384b61b732645a8501c6071017e89","Elsevier Ireland Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085747389&doi=10.1016%2fj.biopha.2020.110316&partnerID=40&md5=c39fef94e4a5b818a7a74d7a8be8a504","Elsevier Masson SAS"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083832310&doi=10.1016%2fj.mehy.2020.109781&partnerID=40&md5=5ffe93d131711b85d8e39b4aab923ab0","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085873139&doi=10.1016%2fj.jcv.2020.104446&partnerID=40&md5=9f0574176c77ae99a84ef7df5bc40bc9","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084705976&doi=10.1016%2fj.etap.2020.103411&partnerID=40&md5=ff984a398f0f1b1a55b1baaf0a1bba41","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084475335&doi=10.1016%2fj.virusres.2020.198018&partnerID=40&md5=abde2f61cc3949734d6fd9a0914ce4bd","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083863715&doi=10.1016%2fj.cca.2020.04.026&partnerID=40&md5=60d33a29574d39da0a19b7bf382fb10b","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084975649&doi=10.1016%2fj.phrs.2020.104939&partnerID=40&md5=d1d09fa8ef9e75940dd205124a5b9efd","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083722217&doi=10.1016%2fj.scitotenv.2020.138861&partnerID=40&md5=f7d141506b189095c0aee66849d5fea8","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085658389&doi=10.1016%2fj.jcv.2020.104477&partnerID=40&md5=4363a8df442e5f34d250e9a9c948eb96","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085147905&doi=10.1016%2fj.virusres.2020.198022&partnerID=40&md5=bd019250d8d9b88d3c739b71efeb0525","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085466904&doi=10.1016%2fj.jviromet.2020.113888&partnerID=40&md5=1322a99591619a9346a02b9d080c3c06","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086105125&doi=10.1016%2fj.intimp.2020.106683&partnerID=40&md5=a81569f69cee1da0af291e78735b156a","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084229945&doi=10.1016%2fj.micpath.2020.104236&partnerID=40&md5=189327f062eabe188c9feae662cc80d6","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085992024&doi=10.1016%2fj.lfs.2020.117765&partnerID=40&md5=b7b48caa8f84815842d0ec101e39c17d","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084220818&doi=10.1016%2fj.trim.2020.101304&partnerID=40&md5=602ddf4c14ed1e49704604f4e149f77f","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086039277&doi=10.1016%2fj.imlet.2020.06.002&partnerID=40&md5=4d321874f5e52ea2f441fa450677285a","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085282160&doi=10.1016%2fj.jcv.2020.104470&partnerID=40&md5=8268e3e836cb821ded5313f07a5023d4","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085032373&doi=10.1016%2fj.rmed.2020.106038&partnerID=40&md5=548fbb4ac4c34b11060e09e7fb1a046f","W.B. Saunders Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083396685&doi=10.1016%2fj.jcrc.2020.04.004&partnerID=40&md5=d7ed7ba6408daafba624538d80182be3","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084153714&doi=10.1016%2fj.mehy.2020.109779&partnerID=40&md5=92e937f97caae356a375a80561eeeb7f","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083568545&doi=10.1016%2fj.scitotenv.2020.138812&partnerID=40&md5=2a11d68c63bec29bac0e268519c13a22","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083820509&doi=10.1016%2fj.scitotenv.2020.138811&partnerID=40&md5=a6f138ef0493b0ec42d287a6bb0512f4","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085175240&doi=10.1016%2fj.phrs.2020.104899&partnerID=40&md5=c69a95f29b5608273ef9d26b545e76e2","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084982414&doi=10.1016%2fj.jstrokecerebrovasdis.2020.104941&partnerID=40&md5=e41cc0ec0444f5c83041b78e1ac2dd85","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083436049&doi=10.1016%2fj.ssci.2020.104773&partnerID=40&md5=b4d16705e97e6785608e56de86c393b9","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083515336&doi=10.1016%2fj.scitotenv.2020.138859&partnerID=40&md5=dac5b01a576186b58d20b17d515f7b63","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085970224&doi=10.1016%2fj.puhe.2020.05.043&partnerID=40&md5=4f90e4ad4f9e9af675da72b014a246f6","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084362356&doi=10.1016%2fj.virusres.2020.198005&partnerID=40&md5=77adc7375c603433224d3e397067a402","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085626933&doi=10.1016%2fj.clim.2020.108486&partnerID=40&md5=73474d2fa51f07b5b1c8d96e5a3608f2","Academic Press Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085309876&doi=10.1016%2fj.biopha.2020.110296&partnerID=40&md5=2129271644490fcd8f4c357409a196f7","Elsevier Masson SAS"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085952034&doi=10.1016%2fj.semarthrit.2020.05.010&partnerID=40&md5=e2c239faaef2cf5f7947d8fccc64e27e","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085047669&doi=10.1016%2fj.semarthrit.2020.05.001&partnerID=40&md5=a9d34674f94340b7edda9320b16914de","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086033099&doi=10.1016%2fj.wneu.2020.05.194&partnerID=40&md5=ed976c2b840069c382804aded40a08a2","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084565540&doi=10.1016%2fj.thromres.2020.05.018&partnerID=40&md5=c4639f3aa0b5b92c9d5d345263041e0d","Elsevier Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085745296&doi=10.1016%2fj.resp.2020.103455&partnerID=40&md5=755a6f276263ac1e9255b3041482291a","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083718948&doi=10.1016%2fj.mehy.2020.109757&partnerID=40&md5=d5bece2161e4a9b9c55ffce8e2321310","Churchill Livingstone"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084833512&doi=10.1016%2fj.lfs.2020.117788&partnerID=40&md5=befc7d7e02ec91d6dd5ef15e3955d700","Elsevier Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085735632&doi=10.1016%2fj.puhe.2020.04.016&partnerID=40&md5=92817c343d26c3fea083e63970ac4131","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086110044&doi=10.1016%2fj.jstrokecerebrovasdis.2020.104989&partnerID=40&md5=ab89fd88bcd0dd6b520e90f15aea8451","W.B. Saunders"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083527180&doi=10.1016%2fj.scitotenv.2020.138834&partnerID=40&md5=3f52299fddc96e286047021fd2f1a35b","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081593595&doi=10.1016%2fj.meegid.2020.104285&partnerID=40&md5=479d18b7b3e010abcb6a72e6cb4acfe1","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083859012&doi=10.1016%2fj.cca.2020.04.027&partnerID=40&md5=0bc8bf9df9a569ac92a1b5361b716b9e","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085655475&doi=10.1016%2fj.phrs.2020.104931&partnerID=40&md5=dc799ff92000acaa9e6717cb263e61ca","Academic Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085355463&doi=10.1016%2fj.msard.2020.102174&partnerID=40&md5=3d12cbb792d31731a790f7787e3d9978","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085746566&doi=10.1016%2fj.clim.2020.108487&partnerID=40&md5=3b61d5c95b058decd6a0b0ae18954f88","Academic Press Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083897517&doi=10.1016%2fj.mehy.2020.109786&partnerID=40&md5=65ec5988e58bcfef5b0cc61849fe2b38","Churchill Livingstone"
