"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084438050&doi=10.1038%2fs41392-020-0178-y&partnerID=40&md5=9e977458798c80a035e67ba95a6d50d9"",""alpha ketoamide"	 alpha ketoamide inhibitor	 antivirus agent	 main protease	 unclassified drug	 viral protein	 amino acid sequence	 Article	 coronavirus disease 2019	 crystal structure	 dimerization	 drug absorption	 drug design	 drug distribution	 drug excretion	 drug half life	 drug mechanism	 drug protein binding	 drug solubility	 drug tolerance	 human	 hydrogen bond	" alpha ketoamide inhibitor; antivirus agent; main protease; unclassified drug; viral protein; amino acid sequence; Article; coronavirus disease 2019; crystal structure; dimerization; drug absorption; drug design; drug distribution; drug excretion; drug half life; drug mechanism; drug protein binding; drug solubility; drug tolerance; human"	 IC50	 inhalation	 molecular interaction	 nonhuman	 promoter region	 Severe acute respiratory syndrome coronavirus 2	 viral tropism	 virus inhibition	" virus release"""																																																																																																																																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084241090&doi=10.1038%2fs41597-020-0477-8&partnerID=40&md5=74281b0ca0322212e3f6e967ab0eae11"",""Betacoronavirus"	 biological model	 biology	 Coronavirus infection	 factual database	 host pathogen interaction	 human	 immunology	 international cooperation	 pandemic	 virology	 virus pneumonia	 Betacoronavirus	 Computational Biology	 Coronavirus Infections	 Databases, Factual	 Host Microbial Interactions	 Host-Pathogen Interactions	 Humans	 International Cooperation	 Models, Biological	 Pandemics	" biological model; biology; Coronavirus infection; factual database; host pathogen interaction; human; immunology; international cooperation; pandemic; virology; virus pneumonia; Betacoronavirus; Computational Biology; Coronavirus Infections; Databases, Factual; Host Microbial Interactions; Host-Pathogen Interactions; Humans; International Cooperation; Models, Biological"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083682263&doi=10.1186%2fs13089-020-00171-w&partnerID=40&md5=c4b76729c46bb8d1afeba1e72f282460"",""Article"	 clinical feature	 comorbidity	 coronavirus disease 2019	 disease association	 echography	 human	 interstitial pneumonia	 nonhuman	 pandemic	 priority journal	 Severe acute respiratory syndrome coronavirus 2	 thorax radiography	 viral tropism	 virus pneumonia	" x-ray computed tomography"""							" clinical feature; comorbidity; coronavirus disease 2019; disease association; echography; human; interstitial pneumonia; nonhuman; pandemic; priority journal; Severe acute respiratory syndrome coronavirus 2; thorax radiography; viral tropism; virus pneumonia; x-ray computed tomography"";;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086297761&doi=10.1080%2f22221751.2020.1766383&partnerID=40&md5=345895c74b7df62089c13cce23c359fe"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084197208&doi=10.1038%2fs41421-020-0168-9&partnerID=40&md5=adc4686d2f1035d58949d4ac3effc7b2"",""APRIL protein"	 B lymphocyte receptor	 CD14 antigen	 CD16 antigen	 CD19 antigen	 CD1c antigen	 CD4 antigen	 CD8alpha antigen	 chemokine receptor CXCR4	 colony stimulating factor 1	 cytokine	 ighj4 protein	 ighv3 15 protein	 ighv3 23 protein	 ighv3 30 protein	 ighv3 7 protein	 igkv3 11 protein	 interferon regulatory factor 1	 interleukin 18	 interleukin 1beta	 interleukin 2	 interleukin 4	" B lymphocyte receptor; CD14 antigen; CD16 antigen; CD19 antigen; CD1c antigen; CD4 antigen; CD8alpha antigen; chemokine receptor CXCR4; colony stimulating factor 1; cytokine; ighj4 protein; ighv3 15 protein; ighv3 23 protein; ighv3 30 protein; ighv3 7 protein; igkv3 11 protein; interferon regulatory factor 1; interleukin 18; interleukin 1beta; interleukin 2"	 lymphoid enhancer factor 1	 macrophage inflammatory protein 1alpha	 macrophage inflammatory protein 1beta	 mitogen activated protein kinase phosphatase 1	 protein c jun	 protein fos	 transcription factor JunB	 unclassified drug	 adult	 aged	 Article	 B lymphocyte	 bone marrow cell	 CD4+ T lymphocyte	 CD8+ T lymphocyte	 cell communication	 cell interaction	 clinical article	 controlled study	 convalescence	 coronavirus disease 2019	 female	 gene expression level	 gene expression profiling	 gene targeting	 genetic transcription	 human	 human cell	 immunocompetent cell	 inflammation	 male	 memory T lymphocyte	 monocyte	 natural killer cell	 peripheral blood mononuclear cell	 plasma cell	 pre B lymphocyte	 priority journal	 Severe acute respiratory syndrome coronavirus 2	 signal transduction	 single cell RNA seq	" VDJ recombination"""																																																																																																																																																																						
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085583169&doi=10.29333%2fejgm%2f7892&partnerID=40&md5=419f328c47a793519642d00d4dd03d03"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086318690&doi=10.22516%2f25007440.552&partnerID=40&md5=9f036bc862254831e27b8a9384fce8fd"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085530684&doi=10.29333%2fejgm%2f7895&partnerID=40&md5=26f942a19d4e094aa19e46d84b143565"",""Article"	 communicable disease	 coronavirus disease 2019	 disease control	 disease transmission	 epidemic	 fatality	 government	 human	 infection	 pandemic	 Pholidota (animal)	 pneumonia	 quarantine	 science	 seasonal variation	 Severe acute respiratory syndrome coronavirus 2	 social aspect	 social distance	 social isolation	" virus transmission"""		" communicable disease; coronavirus disease 2019; disease control; disease transmission; epidemic; fatality; government; human; infection; pandemic; Pholidota (animal); pneumonia; quarantine; science; seasonal variation; Severe acute respiratory syndrome coronavirus 2; social aspect; social distance; social isolation; virus transmission"""																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085471844&doi=10.1038%2fs41541-020-0193-6&partnerID=40&md5=71817327ed4cb3ec4d5caf560d4a0973"",""coronavirus vaccine"	 unclassified drug	 virus vaccine	 coronavirus disease 2019	 feasibility study	 host pathogen interaction	 human	 incubation time	 infectious inoculum intensity	 inoculation	 Review	 vaccination	" vaccine immunogenicity"""										" unclassified drug; virus vaccine; coronavirus disease 2019; feasibility study; host pathogen interaction; human; incubation time; infectious inoculum intensity; inoculation; Review; vaccination; vaccine immunogenicity"";;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079799485&doi=10.1038%2fs41421-020-0148-0&partnerID=40&md5=0725368d73311c24c1244cd58bb3861a"",""2019 novel coronavirus"	 Article	 case fatality rate	 China	 Coronavirinae	 coronavirus disease 2019	 Coronavirus infection	 human	 infection control	 infection prevention	 major clinical study	 priority journal	" Severe acute respiratory syndrome coronavirus 2"""										" Article; case fatality rate; China; Coronavirinae; coronavirus disease 2019; Coronavirus infection; human; infection control; infection prevention; major clinical study; priority journal; Severe acute respiratory syndrome coronavirus 2"";;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086086732&doi=10.1016%2fj.mehy.2020.109957&partnerID=40&md5=545e96e281937e19d46f66a64f963ac9"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085689711&doi=10.1016%2fj.mehy.2020.109899&partnerID=40&md5=8acc8f6d1ea31f2d946f22c3e5179404"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086084585&doi=10.1016%2fj.mehy.2020.109954&partnerID=40&md5=b0f7c709c4d12e87bf95c1be260f83f8"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085765074&doi=10.1016%2fj.mehy.2020.109910&partnerID=40&md5=21db38d2fff472f16362a79721eae628"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085743337&doi=10.1016%2fj.mehy.2020.109947&partnerID=40&md5=868a83dd94fa0f0ad0824ef97df888a5"",""calcium ion"	 lidocaine	 sodium channel	 sodium proton exchange protein	 adverse event	 Article	 bronchoconstriction	 bronchospasm	 clinical feature	 coronavirus disease 2019	 coughing	 disease association	 disease severity	 drug effect	 dyspnea	 human	 immune response	 inflammation	 mouth disease	 nebulization	 nonhuman	 oropharyngeal numbness	" lidocaine; sodium channel; sodium proton exchange protein; adverse event; Article; bronchoconstriction; bronchospasm; clinical feature; coronavirus disease 2019; coughing; disease association; disease severity; drug effect; dyspnea; human; immune response; inflammation; mouth disease; nebulization; nonhuman"	 respiratory distress	 symptom	 taste disorder	 thorax pain	" throat disease"""																																																																																																																																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085842588&doi=10.1016%2fj.clinimag.2020.05.032&partnerID=40&md5=a095544b341b667682b0523bbc83fbce"",""Protective clothing"	 Radiology	 Current practices	 Four-phase approach	 Health-care system	 Normal operations	 Personal protective equipment	 Radiology departments	 Workforce management	 World Health Organization	" Radiation"""												" Radiology; Current practices; Four-phase approach; Health-care system; Normal operations; Personal protective equipment; Radiology departments; Workforce management; World Health Organization; Radiation"";;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085964919&doi=10.1016%2fj.mehy.2020.109948&partnerID=40&md5=c515bfee8bcb89b7e091b3230638e29d"",""antibody"	 CRISPR associated endonuclease Cas9	 alternative RNA splicing	 antibody production	 antibody titer	 antigen specificity	 Article	 B lymphocyte	 cell engineering	 cell viability	 coronavirus disease 2019	 CRISPR-CAS9 system	 gene editing	 genetic engineering	 human	 immune response	 nonhuman	 polyadenylation	 Severe acute respiratory syndrome coronavirus 2	 VDJ recombination	" virus cell interaction"""		" CRISPR associated endonuclease Cas9; alternative RNA splicing; antibody production; antibody titer; antigen specificity; Article; B lymphocyte; cell engineering; cell viability; coronavirus disease 2019; CRISPR-CAS9 system; gene editing; genetic engineering; human; immune response; nonhuman; polyadenylation; Severe acute respiratory syndrome coronavirus 2; VDJ recombination; virus cell interaction"""																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086177032&doi=10.1016%2fj.mehy.2020.109920&partnerID=40&md5=2227a093c335149b514ba6244ca7acdb"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
