Title,Link
"Optimal temperature zone for the dispersal of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085246860&doi=10.1016%2fj.scitotenv.2020.139487&partnerID=40&md5=91a9cccd43c46d0e82cf2014b607d50c"
"COVID-19 lockdown measures reveal human impact on water transparency in the Venice Lagoon","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085243323&doi=10.1016%2fj.scitotenv.2020.139612&partnerID=40&md5=d13b4b26c109379d265c084af216b5a8"
"Wastewater surveillance for population-wide Covid-19: The present and future","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085362543&doi=10.1016%2fj.scitotenv.2020.139631&partnerID=40&md5=d007e5d582e2301af643682a78d85641"
"Ultra-sensitive and high-throughput CRISPR-p owered COVID-19 diagnosis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085839844&doi=10.1016%2fj.bios.2020.112316&partnerID=40&md5=8e7e754aca62d6e9538634fe507d06a0"
"The temperature and regional climate effects on communitarian COVID-19 contagion in Mexico throughout phase 1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085180959&doi=10.1016%2fj.scitotenv.2020.139560&partnerID=40&md5=f987ce48e6ea850c94aa851d10deab60"
"Airways Expression of SARS-CoV-2 Receptor, ACE2, and TMPRSS2 Is Lower in Children Than Adults and Increases with Smoking and COPD","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085965714&doi=10.1016%2fj.omtm.2020.05.013&partnerID=40&md5=4b1a4768b3fc48e7a3c4a726a47947c9"
"A chronicle of SARS-CoV-2: Part-I - Epidemiology, diagnosis, prognosis, transmission and treatment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084657498&doi=10.1016%2fj.scitotenv.2020.139278&partnerID=40&md5=497607770d4e3f6b385f3da22f9e4001"
"COVID-19-related acute necrotizing encephalopathy with brain stem involvement in a patient with aplastic anemia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539772&doi=10.1212%2fNXI.0000000000000789&partnerID=40&md5=b8f48b53949605d7c9faf7bbe957c681"
"Recent progress and challenges in drug development against COVID-19 coronavirus (SARS-CoV-2) - an update on the status","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083443858&doi=10.1016%2fj.meegid.2020.104327&partnerID=40&md5=8aae5252a8bee61a8606e15163e679c0"
"Haemorrhagic conjunctivitis with pseudomembranous related to SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085068285&doi=10.1016%2fj.ajoc.2020.100735&partnerID=40&md5=a8f24e3a04430da4b0b7a2637c0350a5"
"Discovery of the FDA-approved drugs bexarotene, cetilistat, diiodohydroxyquinoline, and abiraterone as potential COVID-19 treatments with a robust two-tier screening system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085770987&doi=10.1016%2fj.phrs.2020.104960&partnerID=40&md5=a9e569bfe5289528929c69d773b6487f"
"Impact of building ventilation systems and habitual indoor incense burning on SARS-CoV-2 virus transmissions in Middle Eastern countries","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084511183&doi=10.1016%2fj.scitotenv.2020.139356&partnerID=40&md5=858d1f631e5c759fbda362c4abd737fa"
"Covid-19 in a patient with multiple sclerosis treated with natalizumab: May the blockade of integrins have a protective role?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086086560&doi=10.1016%2fj.msard.2020.102250&partnerID=40&md5=dd2fe95775fdc360194912fd6bde0823"
"Current and emerging therapeutics for neuromyelitis optica spectrum disorder: Relevance to the COVID-19 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086116361&doi=10.1016%2fj.msard.2020.102249&partnerID=40&md5=4672db751e54d7ddf02be3120a9cf955"
"Does zinc supplementation enhance the clinical efficacy of chloroquine/hydroxychloroquine to win todays battle against COVID-19?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084357636&doi=10.1016%2fj.mehy.2020.109815&partnerID=40&md5=d272a7c59f51ece96c1278f0c8e1a9e3"
"Pediatric COVID-19: Systematic review of the literature","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086097048&doi=10.1016%2fj.amjoto.2020.102573&partnerID=40&md5=d5b5da63e893b418ac10408a7b84a71c"
"COVID-19: Transmission, prevention, and potential therapeutic opportunities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085578842&doi=10.1016%2fj.cca.2020.05.044&partnerID=40&md5=6282f7ac2f3e803d61e3b0b58775e5fd"
"What orthopedic surgeons need to know about Covid-19 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085338257&doi=10.1016%2fj.jor.2020.05.016&partnerID=40&md5=474cb1035c7e2f98b75bdc501b0569d3"
"Spillover of SARS-CoV-2 into novel wild hosts in North America: A conceptual model for perpetuation of the pathogen","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084436656&doi=10.1016%2fj.scitotenv.2020.139358&partnerID=40&md5=cfcba945e09fa091cd5f7f264da60864"
"Sodium status and kidney involvement during COVID-19 infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085006917&doi=10.1016%2fj.virusres.2020.198034&partnerID=40&md5=158be12bc99abbe06925602b1e2e4aaf"
"Systematic review of international guidelines for tracheostomy in COVID-19 patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086125064&doi=10.1016%2fj.oraloncology.2020.104844&partnerID=40&md5=24c4ea7763f3964a269565ccb51dc9a0"
"A hybrid multi-scale model of COVID-19 transmission dynamics to assess the potential of non-pharmaceutical interventions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086066090&doi=10.1016%2fj.chaos.2020.109941&partnerID=40&md5=5477faa62e0c2f4f1c54f2b0abd77d35"
"Role of intelligent computing in COVID-19 prognosis: A state-of-the-art review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085730800&doi=10.1016%2fj.chaos.2020.109947&partnerID=40&md5=85f9406666154702d168ea02d507fef1"
"Potential therapeutic targets for combating SARS-CoV-2: Drug repurposing, clinical trials and recent advancements","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086121488&doi=10.1016%2fj.lfs.2020.117883&partnerID=40&md5=a9e049a58fa3ddf3f3e650fdab3b86d3"
"Cardiovascular medications and regulation of COVID-19 receptors expression","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086090723&doi=10.1016%2fj.ijchy.2020.100034&partnerID=40&md5=dcabf61f64749814a08bc2ba4830f3cb"
"Neurological manifestations of COVID-19 and other coronaviruses: A systematic review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085612326&doi=10.1016%2fj.npbr.2020.05.008&partnerID=40&md5=8700fb390ac085341fab4b28d56f0290"
"Emergence of genomic diversity and recurrent mutations in SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616838&doi=10.1016%2fj.meegid.2020.104351&partnerID=40&md5=1c953628b0b9d24524420cbd1281049f"
"Protective role of ACE2 and its downregulation in SARS-CoV-2 infection leading to Macrophage Activation Syndrome: Therapeutic implications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086020267&doi=10.1016%2fj.lfs.2020.117905&partnerID=40&md5=f02736b3ac518225a643a622ab3d41dc"
"SARS-Cov-2RNA found on particulate matter of Bergamo in Northern Italy: First evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086118441&doi=10.1016%2fj.envres.2020.109754&partnerID=40&md5=78a26a050950388fcd43f29cf8d4c598"
"Influence of wind and relative humidity on the social distancing effectiveness to prevent COVID-19 airborne transmission: A numerical study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085169647&doi=10.1016%2fj.jaerosci.2020.105585&partnerID=40&md5=ac96ce9eda0aec815d3db053c5f2c8da"
"Biochemical indicators of coronavirus disease 2019 exacerbation and the clinical implications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086111552&doi=10.1016%2fj.phrs.2020.104946&partnerID=40&md5=84f8777810a4ac1cfe24a0e35bc3ae03"
"Clinical impact of pre-admission antithrombotic therapy in hospitalized patients with COVID-19: A multicenter observational study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085700310&doi=10.1016%2fj.phrs.2020.104965&partnerID=40&md5=e399b5590021306bf36b9cb0ec909aed"
"Does poor glucose control increase the severity and mortality in patients with diabetes and COVID-19?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085303022&doi=10.1016%2fj.dsx.2020.05.037&partnerID=40&md5=4120c88009aaa3ddcf90bf42c51771c2"
"Mathematical modeling of the spread of the coronavirus disease 2019 (COVID-19) taking into account the undetected infections. The case of China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084929926&doi=10.1016%2fj.cnsns.2020.105303&partnerID=40&md5=d9c8a3b4cd3cdef7370ada2db92e93c5"
"The emerging spectrum of cardiopulmonary pathology of the coronavirus disease 2019 (COVID-19): Report of 3 autopsies from Houston, Texas, and review of autopsy findings from other United States cities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084684792&doi=10.1016%2fj.carpath.2020.107233&partnerID=40&md5=3782ab81b2094af952e46d120b623f18"
"Time Series Analysis and Forecast of the COVID-19 Pandemic in India using Genetic Programming","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085730824&doi=10.1016%2fj.chaos.2020.109945&partnerID=40&md5=501b716eea23da53cd42d20e6fcfb3f8"
"The immune system and COVID-19: Friend or foe?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086125582&doi=10.1016%2fj.lfs.2020.117900&partnerID=40&md5=044df1810f17007d20839868db0fd6f9"
"Forecasting the prevalence of COVID-19 outbreak in Egypt using nonlinear autoregressive artificial neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085186168&doi=10.1016%2fj.psep.2020.05.029&partnerID=40&md5=6e99a9e86e5523f5014ad386b283cfa0"
"Free DNA, a reason for severe COVID-19 infection?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084486055&doi=10.1016%2fj.mehy.2020.109812&partnerID=40&md5=3e78fd629044b5fa30ce88f85577208d"
"Initial CT imaging characters of an imported family cluster of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083821017&doi=10.1016%2fj.clinimag.2020.04.010&partnerID=40&md5=910ede12f901cb3ce8424c5cd7fb06a3"
"Role of the chronic air pollution levels in the Covid-19 outbreak risk in Italy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084232181&doi=10.1016%2fj.envpol.2020.114732&partnerID=40&md5=de9b23472c82ae1c7e847e620d86bd37"
"Mesenchymal stem cell (MSc) secretome: A possible therapeutic strategy for intensive-care COVID-19 patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084090230&doi=10.1016%2fj.mehy.2020.109769&partnerID=40&md5=ee49d9633563f371859decb8c9863c76"
"Guidelines for laboratory diagnosis of coronavirus disease 2019 (COVID-19) in Korea","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083553872&doi=10.3343alm%2f2020.40.5.351&partnerID=40&md5=e2b7c8ac0df6010f59f7a9644270e795"
"SARS-CoV-2 (Covid-19): Interferon-epsilon may be responsible of decreased mortality in females","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085934165&doi=10.1016%2fj.jri.2020.103154&partnerID=40&md5=be5cb125dad8989eb2c71be80d1349e2"
"Preferential use of total intravenous anesthesia in ambulatory otolaryngology surgery during the COVID-19 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085743148&doi=10.1016%2fj.amjoto.2020.102570&partnerID=40&md5=19213ad2488b11d9770819c2a8554b28"
"Tracheostomy in the intensive care unit: Guidelines during COVID-19 worldwide pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085744765&doi=10.1016%2fj.amjoto.2020.102578&partnerID=40&md5=a2b44745c5ef6d1ef5cc55cdd72604d3"
"Clinical characteristics associated with persistent olfactory and taste alterations in COVID-19: A preliminary report on 121 patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085888187&doi=10.1016%2fj.amjoto.2020.102548&partnerID=40&md5=3e7750c3cd791c948b2b001531a2137f"
"Image-proven thromboembolism in patients with severe COVID-19 in a tertiary critical care unit in the United Kingdom","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085578518&doi=10.1016%2fj.thromres.2020.05.049&partnerID=40&md5=249fb10381c2bbfb6c717616a4fc7fbc"
"Cytokine Storm: Is it the only major death factor in COVID-19 patients? Coagulation role","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084483662&doi=10.1016%2fj.mehy.2020.109829&partnerID=40&md5=519f32f22198a088ae35b6bda1431c37"
"Covid-19 testing in South Korea: Current status and the need for faster diagnostics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083811950&doi=10.3343alm%2f2020.40.5.349&partnerID=40&md5=715167e57ad1bf9024985b7418a9d8a0"
"Risk of COVID-19 infection in MS and neuromyelitis optica spectrum disorders","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086051599&doi=10.1212%2fNXI.0000000000000787&partnerID=40&md5=bed452557509f2b77c667a49eab245c4"
"Disposable masks: Disinfection and sterilization for reuse, and non-certified manufacturing, in the face of shortages during the COVID-19 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084834959&doi=10.1016%2fj.ssci.2020.104830&partnerID=40&md5=c731a71ac437dde2d7aa528c9254ca2a"
"Preliminary CT findings of coronavirus disease 2019 (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085262366&doi=10.1016%2fj.clinimag.2020.04.042&partnerID=40&md5=57f78e599aa5832c075c79832946b59d"
"A nonlinear epidemiological model considering asymptotic and quarantine classes for SARS CoV-2 virus","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008866&doi=10.1016%2fj.chaos.2020.109953&partnerID=40&md5=d864abd71a375b86c1927632307fda40"
"Oral saliva and CVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085369961&doi=10.1016%2fj.oraloncology.2020.104821&partnerID=40&md5=d6f1bc9deab1d3da27ee6ddf540a3dcd"
"Unusual simultaneous cerebral infarcts in multiple arterial territories in a COVID-19 patient","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086133647&doi=10.1016%2fj.thromres.2020.06.015&partnerID=40&md5=7da9acb1dab6da4e99bc8b896dad0589"
"COVID-19 and Kawasaki disease in children","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085599238&doi=10.1016%2fj.phrs.2020.104951&partnerID=40&md5=18f02714d113e9d4ff7aa0a5223b1447"
"5-Fluorouracil in combination with deoxyribonucleosides and deoxyribose as possible therapeutic options for the Coronavirus, COVID-19 infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085067426&doi=10.1016%2fj.mehy.2020.109754&partnerID=40&md5=2b647ef292dfcee13adeb888d3caa7af"
"Clinical features of familial clustering in patients infected with 2019 novel coronavirus in Wuhan, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086132781&doi=10.1016%2fj.virusres.2020.198043&partnerID=40&md5=7b53f24dc253b6fca225a8e50145e495"
"Early SARS-CoV-2 outbreak detection by sewage-based epidemiology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084519303&doi=10.1016%2fj.scitotenv.2020.139298&partnerID=40&md5=d88bbf0564b4cc7fb09c0afaa71f4e8f"
"The dark cloud with a silver lining: Assessing the impact of the SARS COVID-19 pandemic on the global environment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084335133&doi=10.1016%2fj.scitotenv.2020.139297&partnerID=40&md5=dd0805dec7d6de89bec5a24b03559257"
"Overwhelming mutations or SNPs of SARS-CoV-2: A point of caution","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085192041&doi=10.1016%2fj.gene.2020.144792&partnerID=40&md5=baa11dadf6128141fb9870b2be8ce8cb"
"On airborne transmission and control of SARS-Cov-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617113&doi=10.1016%2fj.scitotenv.2020.139178&partnerID=40&md5=28880876f0c66d4afdf485df76776b52"
"Possible environmental effects on the spread of COVID-19 in China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084308852&doi=10.1016%2fj.scitotenv.2020.139211&partnerID=40&md5=61c9e1e3b93e9fcf576bbb55db836ca1"
"Unravelling lead antiviral phytochemicals for the inhibition of SARS-CoV-2 Mpro enzyme through in silico approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085044020&doi=10.1016%2fj.lfs.2020.117831&partnerID=40&md5=366844eb4eb54a6d9af47493816794eb"
"SARS-CoV-2 RNA in wastewater anticipated COVID-19 occurrence in a low prevalence area","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084824306&doi=10.1016%2fj.watres.2020.115942&partnerID=40&md5=efc3c5cad28bc48080af55ddf1d99d13"
"Crosstalk between endoplasmic reticulum stress and anti-viral activities: A novel therapeutic target for COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085353778&doi=10.1016%2fj.lfs.2020.117842&partnerID=40&md5=94cf4481d41e5871fd56afb3a5f8e906"
"Evolution of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) as coronavirus disease 2019 (COVID-19) pandemic: A global health emergency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084087791&doi=10.1016%2fj.scitotenv.2020.138996&partnerID=40&md5=013db75de45945d33dcfe9a2803d6486"
"Computational analysis of SARS-CoV-2/COVID-19 surveillance by wastewater-based epidemiology locally and globally: Feasibility, economy, opportunities and challenges","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084043552&doi=10.1016%2fj.scitotenv.2020.138875&partnerID=40&md5=1a7910f94badadcb1aef016f2f28b3d4"
"Immunologic characterization of a immunosuppressed multiple sclerosis patient that recovered from SARS-CoV-2 infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085740631&doi=10.1016%2fj.jneuroim.2020.577282&partnerID=40&md5=fca65d9a598102c96b18c17c1928374e"
